ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
54,399.0,57,2024-02-24,NYK,,BOS,"L, 102-116",1,37:34,12.0,25.0,0.48,4.0,9.0,0.444,8.0,16.0,0.5,0.56,6.0,6.0,1.0,1.0,2.0,3.0,9.0,1.0,0.0,4.0,0.0,34.0,25.9,-12.0
55,400.0,58,2024-02-26,NYK,,DET,"W, 113-111",1,39:36,11.0,26.0,0.423,3.0,11.0,0.273,8.0,15.0,0.533,0.481,10.0,11.0,0.909,0.0,1.0,1.0,12.0,2.0,0.0,4.0,3.0,35.0,26.3,3.0
56,401.0,60,2024-02-29,NYK,,GSW,"L, 99-110",1,37:11,11.0,25.0,0.44,4.0,7.0,0.571,7.0,18.0,0.389,0.52,1.0,1.0,1.0,1.0,4.0,5.0,5.0,0.0,0.0,4.0,4.0,27.0,13.7,-14.0
57,402.0,61,2024-03-03,NYK,@,CLE,"W, 107-98",1,00:47,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-2.0
58,403.0,63,2024-03-08,NYK,,ORL,"W, 98-74",1,28:42,11.0,19.0,0.579,4.0,7.0,0.571,7.0,12.0,0.583,0.684,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,26.0,17.6,23.0
59,404.0,64,2024-03-10,NYK,,PHI,"L, 73-79",1,32:24,6.0,22.0,0.273,1.0,9.0,0.111,5.0,13.0,0.385,0.295,6.0,8.0,0.75,2.0,1.0,3.0,8.0,0.0,0.0,2.0,1.0,19.0,10.1,2.0
60,405.0,65,2024-03-12,NYK,,PHI,"W, 106-79",1,27:04,7.0,12.0,0.583,4.0,8.0,0.5,3.0,4.0,0.75,0.75,2.0,3.0,0.667,0.0,4.0,4.0,9.0,1.0,0.0,1.0,0.0,20.0,21.5,24.0
61,406.0,66,2024-03-14,NYK,@,POR,"W, 105-93",1,37:56,14.0,30.0,0.467,2.0,10.0,0.2,12.0,20.0,0.6,0.5,15.0,17.0,0.882,1.0,0.0,1.0,4.0,1.0,1.0,5.0,0.0,45.0,29.0,17.0
62,407.0,67,2024-03-16,NYK,@,SAC,"W, 98-91",1,36:14,17.0,28.0,0.607,5.0,10.0,0.5,12.0,18.0,0.667,0.696,3.0,4.0,0.75,1.0,3.0,4.0,2.0,4.0,1.0,6.0,1.0,42.0,30.1,5.0
63,408.0,68,2024-03-18,NYK,@,GSW,"W, 119-112",1,35:14,12.0,25.0,0.48,3.0,9.0,0.333,9.0,16.0,0.563,0.54,7.0,8.0,0.875,0.0,5.0,5.0,7.0,1.0,0.0,3.0,2.0,34.0,24.5,13.0
64,409.0,69,2024-03-21,NYK,@,DEN,"L, 100-113",1,34:04,11.0,23.0,0.478,2.0,7.0,0.286,9.0,16.0,0.563,0.522,2.0,3.0,0.667,0.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,26.0,20.4,-20.0
65,410.0,70,2024-03-23,NYK,,BRK,"W, 105-93",1,32:49,7.0,24.0,0.292,3.0,4.0,0.75,4.0,20.0,0.2,0.354,0.0,0.0,,1.0,3.0,4.0,8.0,1.0,0.0,1.0,1.0,17.0,9.8,12.0
66,411.0,71,2024-03-25,NYK,,DET,"W, 124-99",1,30:04,10.0,20.0,0.5,3.0,7.0,0.429,7.0,13.0,0.538,0.575,5.0,5.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,28.0,21.6,37.0
67,412.0,72,2024-03-27,NYK,@,TOR,"W, 145-101",1,28:31,11.0,19.0,0.579,2.0,6.0,0.333,9.0,13.0,0.692,0.632,2.0,2.0,1.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,26.0,23.6,27.0
