player_game_num_career,date,pts,blk,orb,drb,ast,stl,tov,fg3,fg,ft
262.0,2022-03-09,8.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0
263.0,2022-03-13,14.0,0.0,1.0,3.0,2.0,0.0,3.0,2.0,6.0,0.0
264.0,2022-03-16,18.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,8.0,1.0
265.0,2022-03-18,24.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,10.0,2.0
266.0,2022-03-19,10.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,4.0
267.0,2022-03-21,15.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,6.0,2.0
268.0,2022-03-23,28.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,10.0,8.0
269.0,2022-03-25,11.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0
270.0,2022-03-27,22.0,0.0,3.0,7.0,5.0,0.0,1.0,2.0,7.0,6.0
271.0,2022-03-29,12.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,6.0
272.0,2022-03-30,18.0,0.0,2.0,3.0,6.0,0.0,1.0,1.0,8.0,1.0
273.0,2022-04-01,21.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,9.0,2.0
274.0,2022-04-03,15.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,5.0,2.0
275.0,2022-04-06,24.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,9.0,5.0
276.0,2022-04-08,9.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0
277.0,2022-04-10,18.0,0.0,0.0,6.0,5.0,0.0,1.0,3.0,7.0,1.0
278.0,2022-10-19,15.0,0.0,2.0,4.0,9.0,0.0,0.0,1.0,7.0,0.0
279.0,2022-10-21,17.0,0.0,0.0,2.0,6.0,1.0,0.0,2.0,6.0,3.0
280.0,2022-10-24,21.0,0.0,0.0,3.0,6.0,2.0,3.0,2.0,8.0,3.0
281.0,2022-10-26,27.0,1.0,0.0,7.0,13.0,1.0,3.0,2.0,10.0,5.0
282.0,2022-10-28,13.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,3.0,6.0
283.0,2022-10-30,16.0,0.0,0.0,4.0,7.0,3.0,1.0,0.0,8.0,0.0
284.0,2022-11-02,20.0,1.0,0.0,1.0,5.0,0.0,3.0,1.0,8.0,3.0
285.0,2022-11-04,23.0,0.0,1.0,5.0,7.0,0.0,1.0,1.0,7.0,8.0
286.0,2022-11-05,22.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,10.0,2.0
287.0,2022-11-07,23.0,0.0,1.0,4.0,8.0,0.0,3.0,2.0,9.0,3.0
288.0,2022-11-09,14.0,0.0,1.0,3.0,2.0,0.0,3.0,1.0,4.0,5.0
289.0,2022-11-11,26.0,0.0,0.0,1.0,7.0,4.0,0.0,2.0,8.0,8.0
290.0,2022-11-13,17.0,0.0,0.0,1.0,7.0,3.0,1.0,0.0,5.0,7.0
291.0,2022-11-15,25.0,0.0,1.0,2.0,8.0,3.0,4.0,1.0,10.0,4.0
292.0,2022-11-16,21.0,0.0,0.0,5.0,7.0,0.0,1.0,2.0,7.0,5.0
293.0,2022-11-18,13.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,2.0,8.0
294.0,2022-11-20,27.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,11.0,3.0
295.0,2022-11-21,34.0,0.0,0.0,0.0,9.0,1.0,2.0,1.0,14.0,5.0
296.0,2022-11-25,32.0,0.0,1.0,4.0,4.0,0.0,1.0,3.0,10.0,9.0
297.0,2022-11-27,30.0,0.0,1.0,4.0,9.0,1.0,2.0,3.0,8.0,11.0
298.0,2022-11-29,16.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,6.0,2.0
299.0,2022-11-30,17.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,8.0,1.0
300.0,2022-12-03,13.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,5.0,1.0
301.0,2022-12-04,23.0,1.0,0.0,2.0,4.0,0.0,3.0,2.0,7.0,7.0
302.0,2022-12-07,8.0,0.0,1.0,3.0,6.0,2.0,4.0,0.0,2.0,4.0
303.0,2022-12-09,11.0,0.0,0.0,1.0,11.0,1.0,2.0,1.0,3.0,4.0
304.0,2022-12-11,18.0,0.0,1.0,2.0,3.0,2.0,5.0,0.0,7.0,4.0
305.0,2022-12-14,30.0,0.0,0.0,2.0,7.0,1.0,2.0,3.0,11.0,5.0
306.0,2022-12-16,22.0,0.0,0.0,2.0,6.0,3.0,3.0,6.0,7.0,2.0
307.0,2022-12-18,30.0,0.0,0.0,2.0,3.0,2.0,4.0,3.0,11.0,5.0
308.0,2022-12-20,21.0,0.0,0.0,3.0,5.0,1.0,0.0,2.0,7.0,5.0
309.0,2022-12-21,7.0,0.0,0.0,3.0,12.0,0.0,5.0,0.0,3.0,1.0
310.0,2022-12-23,12.0,0.0,1.0,3.0,9.0,0.0,1.0,1.0,5.0,1.0
311.0,2022-12-25,23.0,0.0,0.0,3.0,11.0,0.0,1.0,2.0,10.0,1.0
312.0,2023-01-02,24.0,0.0,0.0,4.0,6.0,0.0,2.0,2.0,8.0,6.0
313.0,2023-01-04,38.0,0.0,2.0,5.0,6.0,0.0,4.0,3.0,17.0,1.0
314.0,2023-01-06,26.0,0.0,1.0,4.0,8.0,1.0,5.0,3.0,9.0,5.0
315.0,2023-01-09,44.0,0.0,2.0,5.0,4.0,0.0,3.0,4.0,15.0,10.0
316.0,2023-01-11,34.0,0.0,0.0,3.0,4.0,0.0,1.0,3.0,11.0,9.0
317.0,2023-01-13,34.0,1.0,0.0,8.0,8.0,1.0,1.0,3.0,12.0,7.0
318.0,2023-01-15,27.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,9.0,7.0
319.0,2023-01-16,26.0,1.0,4.0,3.0,2.0,0.0,4.0,2.0,11.0,2.0
320.0,2023-01-18,32.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,11.0,8.0
